Subject,Condition,Item,Word,option.1,option2,side,correct,RT,fulltext,withredo
19,MatrixNoStill,5,5,noticed,notaque,0,1,736,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,736
19,MatrixNoStill,5,6,walk,warl,0,1,704,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,704
19,MatrixNoStill,5,7,past,pash,0,1,592,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,592
19,MatrixNoStill,5,8,quietly,plianly,1,1,1041,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,1041
19,MatrixNoStill,5,9,will,wims,1,1,735,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,735
19,MatrixNoStill,5,10,still,stigs,1,1,945,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,945
19,MatrixNoStill,5,11,create,speard,1,1,1375,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,1375
19,MatrixNoStill,5,12,a,e,0,1,576,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,576
19,MatrixNoStill,5,13,distraction,dengraction,1,1,2000,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,2000
19,MatrixNoStill,5,14,by,hy,1,1,1216,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,1216
19,MatrixNoStill,5,15,shouting,fleating,1,1,2080,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,2080
19,MatrixNoStill,5,16,loudly.,teudly.,1,1,912,No hostage that the kidnapper noticed walk past quietly will still create a distraction by shouting loudly.,912
19,MatrixNoEver,2,0,No,Ny,0,1,1407,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,1407
19,MatrixNoEver,2,1,congressman,conblishman,0,1,1696,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,1696
19,MatrixNoEver,2,2,that,thit,1,1,912,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,912
19,MatrixNoEver,2,3,the,que,1,1,608,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,608
19,MatrixNoEver,2,4,voter,joder,0,1,928,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,928
19,MatrixNoEver,2,5,remembered,recombened,0,1,1120,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,1120
19,MatrixNoEver,2,6,from,scom,0,1,640,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,640
19,MatrixNoEver,2,7,a,e,1,1,640,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,640
19,MatrixNoEver,2,8,commercial,combergiel,0,1,640,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,640
19,MatrixNoEver,2,9,will,wims,0,1,528,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,528
19,MatrixNoEver,2,10,ever,uder,1,1,624,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,624
19,MatrixNoEver,2,11,support,suppacs,0,1,576,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,576
19,MatrixNoEver,2,12,an,ab,1,1,736,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,736
19,MatrixNoEver,2,13,increase,inqueuse,1,1,1248,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,1248
19,MatrixNoEver,2,14,in,im,1,1,656,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,656
19,MatrixNoEver,2,15,the,que,1,1,463,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,463
19,MatrixNoEver,2,16,budget.,belget.,1,1,945,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,945
19,MatrixNoStill,35,0,No,Jo,0,1,543,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,543
19,MatrixNoStill,35,1,blacksmith,blackgrigs,0,1,1104,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,1104
19,MatrixNoStill,35,2,that,snat,1,1,944,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,944
19,MatrixNoStill,35,3,the,tha,0,1,464,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,464
19,MatrixNoStill,35,4,apprentice,addlentirm,1,1,1312,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,1312
19,MatrixNoStill,35,5,learned,leathes,1,1,944,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,944
19,MatrixNoStill,35,6,the,tha,0,1,752,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,752
19,MatrixNoStill,35,7,trade,trale,1,1,752,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,752
19,MatrixNoStill,35,8,from,snom,1,1,799,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,799
19,MatrixNoStill,35,9,will,woll,0,1,593,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,593
19,MatrixNoStill,35,10,still,stoll,0,1,656,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,656
19,MatrixNoStill,35,11,develop,devesym,1,1,831,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,831
19,MatrixNoStill,35,12,a,e,1,1,577,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,577
19,MatrixNoStill,35,13,technique,tentnibed,0,1,912,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,912
19,MatrixNoStill,35,14,for,wor,0,1,672,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,672
19,MatrixNoStill,35,15,heating,houning,1,1,928,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,928
19,MatrixNoStill,35,16,silver.,setver.,0,1,720,No blacksmith that the apprentice learned the trade from will still develop a technique for heating silver.,720
19,MatrixTheStill,24,0,The,Tho,0,1,527,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,527
19,MatrixTheStill,24,1,criminal,gramital,1,1,1264,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,1264
19,MatrixTheStill,24,2,that,thit,0,1,561,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,561
19,MatrixTheStill,24,3,no,nu,0,1,719,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,719
19,MatrixTheStill,24,4,lawyer,lakyar,1,1,1184,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,1184
19,MatrixTheStill,24,5,tricked,slicked,0,1,1328,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,1328
19,MatrixTheStill,24,6,into,insi,1,1,816,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,816
19,MatrixTheStill,24,7,a,e,0,1,561,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,561
19,MatrixTheStill,24,8,confession,concunsion,0,1,1119,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,1119
19,MatrixTheStill,24,9,will,wims,1,1,913,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,913
19,MatrixTheStill,24,10,still,stigs,1,1,1103,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,1103
19,MatrixTheStill,24,11,rob,ror,0,0,864,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,
19,MatrixTheStill,24,12,a,e,1,0,NA,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,
19,MatrixTheStill,24,13,bank,babs,0,0,NA,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,
19,MatrixTheStill,24,14,in,im,0,0,NA,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,
19,MatrixTheStill,24,15,broad,groad,0,0,NA,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,
19,MatrixTheStill,24,16,daylight.,daclives.,0,0,NA,The criminal that no lawyer tricked into a confession will still rob a bank in broad daylight.,
19,MatrixTheEver,3,0,The,Tha,0,1,527,The musician that no artist recalled from the radio will ever win an award for a song.,527
19,MatrixTheEver,3,1,musician,pusicead,0,1,672,The musician that no artist recalled from the radio will ever win an award for a song.,672
19,MatrixTheEver,3,2,that,grat,1,1,560,The musician that no artist recalled from the radio will ever win an award for a song.,560
19,MatrixTheEver,3,3,no,vo,1,1,816,The musician that no artist recalled from the radio will ever win an award for a song.,816
19,MatrixTheEver,3,4,artist,ancits,0,1,608,The musician that no artist recalled from the radio will ever win an award for a song.,608
19,MatrixTheEver,3,5,recalled,repilled,0,1,704,The musician that no artist recalled from the radio will ever win an award for a song.,704
19,MatrixTheEver,3,6,from,fror,0,1,752,The musician that no artist recalled from the radio will ever win an award for a song.,752
19,MatrixTheEver,3,7,the,thi,1,1,688,The musician that no artist recalled from the radio will ever win an award for a song.,688
19,MatrixTheEver,3,8,radio,sosio,1,1,704,The musician that no artist recalled from the radio will ever win an award for a song.,704
19,MatrixTheEver,3,9,will,wist,0,1,545,The musician that no artist recalled from the radio will ever win an award for a song.,545
19,MatrixTheEver,3,10,ever,iler,1,1,799,The musician that no artist recalled from the radio will ever win an award for a song.,799
